,�梪�,吽爺,吽爺測鎢,傑庈,傑庈測鎢,す歙ァ恲
1078,20031215,賽譴吽,210000,陳栠庈,211300,-4.54785157087
1079,20031216,賽譴吽,210000,陳栠庈,211300,-3.1655306586
1080,20031217,賽譴吽,210000,陳栠庈,211300,-4.7161853188
1081,20031218,賽譴吽,210000,陳栠庈,211300,-6.69129181745
1082,20031219,賽譴吽,210000,陳栠庈,211300,-6.04334679821
1083,20031220,賽譴吽,210000,陳栠庈,211300,-2.93867222468
1084,20031221,賽譴吽,210000,陳栠庈,211300,0.200834157779
1085,20031222,賽譴吽,210000,陳栠庈,211300,-1.75620179218
1086,20031223,賽譴吽,210000,陳栠庈,211300,-1.62423322807
1087,20031224,賽譴吽,210000,陳栠庈,211300,-1.59290739405
1088,20031225,賽譴吽,210000,陳栠庈,211300,-5.60719762769
1089,20031226,賽譴吽,210000,陳栠庈,211300,-5.34650962395
1090,20031227,賽譴吽,210000,陳栠庈,211300,-2.26542464892
1091,20031228,賽譴吽,210000,陳栠庈,211300,-1.83878139446
1092,20031229,賽譴吽,210000,陳栠庈,211300,-3.69582606198
1093,20031230,賽譴吽,210000,陳栠庈,211300,-3.00837813553
1094,20031231,賽譴吽,210000,陳栠庈,211300,-2.79046766172
1095,20040101,賽譴吽,210000,陳栠庈,211300,-4.17036944941
1096,20040102,賽譴吽,210000,陳栠庈,211300,-2.27970726239
1097,20040103,賽譴吽,210000,陳栠庈,211300,-4.26965932679
1098,20040104,賽譴吽,210000,陳栠庈,211300,-5.14819585231
1099,20040105,賽譴吽,210000,陳栠庈,211300,-5.0811868676
1100,20040106,賽譴吽,210000,陳栠庈,211300,-3.51552976642
1101,20040107,賽譴吽,210000,陳栠庈,211300,-8.50661045208
1102,20040108,賽譴吽,210000,陳栠庈,211300,-4.92264963033
1103,20040109,賽譴吽,210000,陳栠庈,211300,-5.60017446886
1104,20040110,賽譴吽,210000,陳栠庈,211300,-9.81424981669
1105,20040111,賽譴吽,210000,陳栠庈,211300,-7.81091470049
1106,20040112,賽譴吽,210000,陳栠庈,211300,-11.2353846232
1107,20040113,賽譴吽,210000,陳栠庈,211300,-9.00060958193
1108,20040114,賽譴吽,210000,陳栠庈,211300,-7.64077816511
1109,20040115,賽譴吽,210000,陳栠庈,211300,-10.5746130943
1110,20040116,賽譴吽,210000,陳栠庈,211300,-9.9442211285
1111,20040117,賽譴吽,210000,陳栠庈,211300,-8.35019931459
1112,20040118,賽譴吽,210000,陳栠庈,211300,-6.69626537959
1113,20040119,賽譴吽,210000,陳栠庈,211300,-8.38129461021
1114,20040120,賽譴吽,210000,陳栠庈,211300,-16.6894283797
1115,20040121,賽譴吽,210000,陳栠庈,211300,-15.4744653702
1116,20040122,賽譴吽,210000,陳栠庈,211300,-11.1963584298
1117,20040123,賽譴吽,210000,陳栠庈,211300,-11.9509392287
1118,20040124,賽譴吽,210000,陳栠庈,211300,-11.9300323286
1119,20040125,賽譴吽,210000,陳栠庈,211300,-10.4252849713
1120,20040126,賽譴吽,210000,陳栠庈,211300,-7.93807825289
1121,20040127,賽譴吽,210000,陳栠庈,211300,-3.94562087979
1122,20040128,賽譴吽,210000,陳栠庈,211300,-2.87606663348
1123,20040129,賽譴吽,210000,陳栠庈,211300,-7.33007625111
1124,20040130,賽譴吽,210000,陳栠庈,211300,-6.38506875958
1125,20040131,賽譴吽,210000,陳栠庈,211300,-3.65194375682
1126,20040201,賽譴吽,210000,陳栠庈,211300,-6.15533608721
1127,20040202,賽譴吽,210000,陳栠庈,211300,-8.26233173672
1128,20040203,賽譴吽,210000,陳栠庈,211300,-8.7487158859
1129,20040204,賽譴吽,210000,陳栠庈,211300,-10.1163374248
1130,20040205,賽譴吽,210000,陳栠庈,211300,-10.2176234095
1131,20040206,賽譴吽,210000,陳栠庈,211300,-9.9563564334
1132,20040207,賽譴吽,210000,陳栠庈,211300,-3.64903562947
1133,20040208,賽譴吽,210000,陳栠庈,211300,-6.53831319642
1134,20040209,賽譴吽,210000,陳栠庈,211300,-3.81138524256
1135,20040210,賽譴吽,210000,陳栠庈,211300,-0.123452978045
1136,20040211,賽譴吽,210000,陳栠庈,211300,-1.47137951354
1137,20040212,賽譴吽,210000,陳栠庈,211300,1.32502734374
1138,20040213,賽譴吽,210000,陳栠庈,211300,1.62316269826
1139,20040214,賽譴吽,210000,陳栠庈,211300,-0.422531446262
1140,20040215,賽譴吽,210000,陳栠庈,211300,-2.28740859313
1141,20040216,賽譴吽,210000,陳栠庈,211300,0.728466604264
1142,20040217,賽譴吽,210000,陳栠庈,211300,1.14529745304
1143,20040218,賽譴吽,210000,陳栠庈,211300,6.54541792786
1144,20040219,賽譴吽,210000,陳栠庈,211300,5.62588577521
1145,20040220,賽譴吽,210000,陳栠庈,211300,4.96001778151
1146,20040221,賽譴吽,210000,陳栠庈,211300,-2.72027525463
1147,20040222,賽譴吽,210000,陳栠庈,211300,-3.29617477614
1148,20040223,賽譴吽,210000,陳栠庈,211300,3.30086526118
1149,20040224,賽譴吽,210000,陳栠庈,211300,4.69839794176
1150,20040225,賽譴吽,210000,陳栠庈,211300,-2.13503591775
1151,20040226,賽譴吽,210000,陳栠庈,211300,-2.61237929997
1152,20040227,賽譴吽,210000,陳栠庈,211300,4.18636099916
1153,20040228,賽譴吽,210000,陳栠庈,211300,-1.19374301075
1154,20040229,賽譴吽,210000,陳栠庈,211300,-3.79207843856
1155,20040301,賽譴吽,210000,陳栠庈,211300,-6.36021117997
1156,20040302,賽譴吽,210000,陳栠庈,211300,-6.78296486955
1157,20040303,賽譴吽,210000,陳栠庈,211300,-6.41706350812
1158,20040304,賽譴吽,210000,陳栠庈,211300,-5.70580248247
1159,20040305,賽譴吽,210000,陳栠庈,211300,-7.43967988198
1160,20040306,賽譴吽,210000,陳栠庈,211300,-5.19806144949
1161,20040307,賽譴吽,210000,陳栠庈,211300,0.978080248362
1162,20040308,賽譴吽,210000,陳栠庈,211300,5.43560965019
1163,20040309,賽譴吽,210000,陳栠庈,211300,11.1891698503
1164,20040310,賽譴吽,210000,陳栠庈,211300,3.12358444825
1165,20040311,賽譴吽,210000,陳栠庈,211300,3.53830706028
1166,20040312,賽譴吽,210000,陳栠庈,211300,5.17775613802
1167,20040313,賽譴吽,210000,陳栠庈,211300,2.4889841545
1168,20040314,賽譴吽,210000,陳栠庈,211300,5.38450047844
1169,20040315,賽譴吽,210000,陳栠庈,211300,5.19245959583
1170,20040316,賽譴吽,210000,陳栠庈,211300,-0.968258627674
1171,20040317,賽譴吽,210000,陳栠庈,211300,-2.40864913296
1172,20040318,賽譴吽,210000,陳栠庈,211300,1.7572757307
1173,20040319,賽譴吽,210000,陳栠庈,211300,5.24451999079
1174,20040320,賽譴吽,210000,陳栠庈,211300,4.49736077535
1175,20040321,賽譴吽,210000,陳栠庈,211300,6.13981820826
1176,20040322,賽譴吽,210000,陳栠庈,211300,6.37173060367
1177,20040323,賽譴吽,210000,陳栠庈,211300,5.52217420779
1178,20040324,賽譴吽,210000,陳栠庈,211300,5.48511891616
1179,20040325,賽譴吽,210000,陳栠庈,211300,6.70704571406
1180,20040326,賽譴吽,210000,陳栠庈,211300,11.5546302628
1181,20040327,賽譴吽,210000,陳栠庈,211300,14.4085987995
1182,20040328,賽譴吽,210000,陳栠庈,211300,13.1767180928
1183,20040329,賽譴吽,210000,陳栠庈,211300,8.42984590196
1184,20040330,賽譴吽,210000,陳栠庈,211300,2.03654348576
1185,20040331,賽譴吽,210000,陳栠庈,211300,4.76834194702
1186,20040401,賽譴吽,210000,陳栠庈,211300,2.64796253255
1187,20040402,賽譴吽,210000,陳栠庈,211300,3.36158598515
1188,20040403,賽譴吽,210000,陳栠庈,211300,5.8852648986
1189,20040404,賽譴吽,210000,陳栠庈,211300,12.7797714869
1190,20040405,賽譴吽,210000,陳栠庈,211300,10.9824546847
1191,20040406,賽譴吽,210000,陳栠庈,211300,7.2167060668
1192,20040407,賽譴吽,210000,陳栠庈,211300,9.89108614336
1193,20040408,賽譴吽,210000,陳栠庈,211300,15.7293973053
1194,20040409,賽譴吽,210000,陳栠庈,211300,17.865619124
1195,20040410,賽譴吽,210000,陳栠庈,211300,15.6087933591
1196,20040411,賽譴吽,210000,陳栠庈,211300,17.5365474601
1197,20040412,賽譴吽,210000,陳栠庈,211300,13.6379280425
1198,20040413,賽譴吽,210000,陳栠庈,211300,10.350339237
1199,20040414,賽譴吽,210000,陳栠庈,211300,14.6861653746
1200,20040415,賽譴吽,210000,陳栠庈,211300,18.1253881622
1201,20040416,賽譴吽,210000,陳栠庈,211300,14.9879342966
1202,20040417,賽譴吽,210000,陳栠庈,211300,19.1120034937
1203,20040418,賽譴吽,210000,陳栠庈,211300,21.2571104284
1204,20040419,賽譴吽,210000,陳栠庈,211300,17.0917701554
1205,20040420,賽譴吽,210000,陳栠庈,211300,15.4827114574
1206,20040421,賽譴吽,210000,陳栠庈,211300,17.7926808073
1207,20040422,賽譴吽,210000,陳栠庈,211300,11.0492553878
1208,20040423,賽譴吽,210000,陳栠庈,211300,9.5701956247
1209,20040424,賽譴吽,210000,陳栠庈,211300,15.2924099303
1210,20040425,賽譴吽,210000,陳栠庈,211300,11.7616759685
1211,20040426,賽譴吽,210000,陳栠庈,211300,8.67710613786
1212,20040427,賽譴吽,210000,陳栠庈,211300,14.5062612232
1213,20040428,賽譴吽,210000,陳栠庈,211300,17.726414898
1214,20040429,賽譴吽,210000,陳栠庈,211300,11.8477666587
1215,20040430,賽譴吽,210000,陳栠庈,211300,11.2948989534
1216,20040501,賽譴吽,210000,陳栠庈,211300,13.1744220131
1217,20040502,賽譴吽,210000,陳栠庈,211300,12.7930729347
1218,20040503,賽譴吽,210000,陳栠庈,211300,13.1776544169
1219,20040504,賽譴吽,210000,陳栠庈,211300,18.5125782281
1220,20040505,賽譴吽,210000,陳栠庈,211300,15.9608311235
1221,20040506,賽譴吽,210000,陳栠庈,211300,14.890496438
1222,20040507,賽譴吽,210000,陳栠庈,211300,19.3399350685
1223,20040508,賽譴吽,210000,陳栠庈,211300,18.5688423692
1224,20040509,賽譴吽,210000,陳栠庈,211300,18.1501016784
1225,20040510,賽譴吽,210000,陳栠庈,211300,17.8751151771
1226,20040511,賽譴吽,210000,陳栠庈,211300,18.2659859574
1227,20040512,賽譴吽,210000,陳栠庈,211300,14.5251848321
1228,20040513,賽譴吽,210000,陳栠庈,211300,20.3199707834
1229,20040514,賽譴吽,210000,陳栠庈,211300,21.3324844293
1230,20040515,賽譴吽,210000,陳栠庈,211300,14.4979555398
1231,20040516,賽譴吽,210000,陳栠庈,211300,15.9994751612
1232,20040517,賽譴吽,210000,陳栠庈,211300,16.8298363435
1233,20040518,賽譴吽,210000,陳栠庈,211300,20.2629344338
1234,20040519,賽譴吽,210000,陳栠庈,211300,18.1311348028
1235,20040520,賽譴吽,210000,陳栠庈,211300,16.7033603902
1236,20040521,賽譴吽,210000,陳栠庈,211300,17.3095212234
1237,20040522,賽譴吽,210000,陳栠庈,211300,16.6230180975
1238,20040523,賽譴吽,210000,陳栠庈,211300,21.2678358848
1239,20040524,賽譴吽,210000,陳栠庈,211300,25.7522714514
1240,20040525,賽譴吽,210000,陳栠庈,211300,16.2012031287
1241,20040526,賽譴吽,210000,陳栠庈,211300,19.4973874678
1242,20040527,賽譴吽,210000,陳栠庈,211300,17.7428213755
1243,20040528,賽譴吽,210000,陳栠庈,211300,21.258762025
1244,20040529,賽譴吽,210000,陳栠庈,211300,20.7829182273
1245,20040530,賽譴吽,210000,陳栠庈,211300,18.0576269585
1246,20040531,賽譴吽,210000,陳栠庈,211300,22.3141385463
1247,20040601,賽譴吽,210000,陳栠庈,211300,26.3916749118
1248,20040602,賽譴吽,210000,陳栠庈,211300,25.8138871109
1249,20040603,賽譴吽,210000,陳栠庈,211300,26.0382994936
1250,20040604,賽譴吽,210000,陳栠庈,211300,20.6973361969
1251,20040605,賽譴吽,210000,陳栠庈,211300,21.4736848798
1252,20040606,賽譴吽,210000,陳栠庈,211300,22.4568869942
1253,20040607,賽譴吽,210000,陳栠庈,211300,20.2347120318
1254,20040608,賽譴吽,210000,陳栠庈,211300,23.863787467
1255,20040609,賽譴吽,210000,陳栠庈,211300,26.9553782145
1256,20040610,賽譴吽,210000,陳栠庈,211300,29.8753832432
1257,20040611,賽譴吽,210000,陳栠庈,211300,26.8466490361
1258,20040612,賽譴吽,210000,陳栠庈,211300,25.8362793839
1259,20040613,賽譴吽,210000,陳栠庈,211300,27.9312078576
1260,20040614,賽譴吽,210000,陳栠庈,211300,26.6006082234
1261,20040615,賽譴吽,210000,陳栠庈,211300,24.6900266012
1262,20040616,賽譴吽,210000,陳栠庈,211300,20.1690940188
1263,20040617,賽譴吽,210000,陳栠庈,211300,17.7018659826
1264,20040618,賽譴吽,210000,陳栠庈,211300,19.9391568836
1265,20040619,賽譴吽,210000,陳栠庈,211300,21.1559695863
1266,20040620,賽譴吽,210000,陳栠庈,211300,21.2194040867
1267,20040621,賽譴吽,210000,陳栠庈,211300,21.5385577219
1268,20040622,賽譴吽,210000,陳栠庈,211300,22.7343068039
1269,20040623,賽譴吽,210000,陳栠庈,211300,21.2165799727
1270,20040624,賽譴吽,210000,陳栠庈,211300,21.4631055865
1271,20040625,賽譴吽,210000,陳栠庈,211300,21.2597185101
1272,20040626,賽譴吽,210000,陳栠庈,211300,23.7701432747
1273,20040627,賽譴吽,210000,陳栠庈,211300,24.9004178633
1274,20040628,賽譴吽,210000,陳栠庈,211300,24.0879966669
1275,20040629,賽譴吽,210000,陳栠庈,211300,22.6997989186
1276,20040630,賽譴吽,210000,陳栠庈,211300,17.5991145017
1277,20040701,賽譴吽,210000,陳栠庈,211300,21.5936549003
1278,20040702,賽譴吽,210000,陳栠庈,211300,20.8807407178
1279,20040703,賽譴吽,210000,陳栠庈,211300,24.0349929876
1280,20040704,賽譴吽,210000,陳栠庈,211300,23.9559304756
1281,20040705,賽譴吽,210000,陳栠庈,211300,22.7053523817
1282,20040706,賽譴吽,210000,陳栠庈,211300,22.6487953454
1283,20040707,賽譴吽,210000,陳栠庈,211300,22.849919202
1284,20040708,賽譴吽,210000,陳栠庈,211300,23.2643829814
1285,20040709,賽譴吽,210000,陳栠庈,211300,22.5373143648
1286,20040710,賽譴吽,210000,陳栠庈,211300,23.5885580966
1287,20040711,賽譴吽,210000,陳栠庈,211300,22.5322942901
1288,20040712,賽譴吽,210000,陳栠庈,211300,23.1438840565
1289,20040713,賽譴吽,210000,陳栠庈,211300,23.532264676
1290,20040714,賽譴吽,210000,陳栠庈,211300,22.1130862989
1291,20040715,賽譴吽,210000,陳栠庈,211300,22.3195312232
1292,20040716,賽譴吽,210000,陳栠庈,211300,24.1286772678
1293,20040717,賽譴吽,210000,陳栠庈,211300,26.5937913928
1294,20040718,賽譴吽,210000,陳栠庈,211300,22.7188660806
1295,20040719,賽譴吽,210000,陳栠庈,211300,26.0710902298
1296,20040720,賽譴吽,210000,陳栠庈,211300,27.0962854352
1297,20040721,賽譴吽,210000,陳栠庈,211300,28.6235484742
1298,20040722,賽譴吽,210000,陳栠庈,211300,30.1979409937
1299,20040723,賽譴吽,210000,陳栠庈,211300,26.392463316
1300,20040724,賽譴吽,210000,陳栠庈,211300,23.1656963951
1301,20040725,賽譴吽,210000,陳栠庈,211300,24.6739610036
1302,20040726,賽譴吽,210000,陳栠庈,211300,20.5619632319
1303,20040727,賽譴吽,210000,陳栠庈,211300,24.2484825201
1304,20040728,賽譴吽,210000,陳栠庈,211300,25.2881756833
1305,20040729,賽譴吽,210000,陳栠庈,211300,18.1144674535
1306,20040730,賽譴吽,210000,陳栠庈,211300,21.1013274276
1307,20040731,賽譴吽,210000,陳栠庈,211300,23.2863866906
1308,20040801,賽譴吽,210000,陳栠庈,211300,24.4937686586
1309,20040802,賽譴吽,210000,陳栠庈,211300,25.2580839124
1310,20040803,賽譴吽,210000,陳栠庈,211300,23.0506746058
1311,20040804,賽譴吽,210000,陳栠庈,211300,21.8398255465
1312,20040805,賽譴吽,210000,陳栠庈,211300,23.4989490844
1313,20040806,賽譴吽,210000,陳栠庈,211300,25.3112441615
1314,20040807,賽譴吽,210000,陳栠庈,211300,26.5817043907
1315,20040808,賽譴吽,210000,陳栠庈,211300,28.1770855084
1316,20040809,賽譴吽,210000,陳栠庈,211300,27.245690329
1317,20040810,賽譴吽,210000,陳栠庈,211300,26.644199706
1318,20040811,賽譴吽,210000,陳栠庈,211300,19.9525449318
1319,20040812,賽譴吽,210000,陳栠庈,211300,14.0587445644
1320,20040813,賽譴吽,210000,陳栠庈,211300,21.2401883644
1321,20040814,賽譴吽,210000,陳栠庈,211300,22.4204926073
1322,20040815,賽譴吽,210000,陳栠庈,211300,21.4706489831
1323,20040816,賽譴吽,210000,陳栠庈,211300,20.8365282761
1324,20040817,賽譴吽,210000,陳栠庈,211300,22.7989585943
1325,20040818,賽譴吽,210000,陳栠庈,211300,24.0882574048
1326,20040819,賽譴吽,210000,陳栠庈,211300,21.5932607818
1327,20040820,賽譴吽,210000,陳栠庈,211300,21.8989421108
1328,20040821,賽譴吽,210000,陳栠庈,211300,20.7938432526
1329,20040822,賽譴吽,210000,陳栠庈,211300,20.2375069668
1330,20040823,賽譴吽,210000,陳栠庈,211300,21.6114909523
1331,20040824,賽譴吽,210000,陳栠庈,211300,24.02359929
1332,20040825,賽譴吽,210000,陳栠庈,211300,21.001901727
1333,20040826,賽譴吽,210000,陳栠庈,211300,23.9503568683
1334,20040827,賽譴吽,210000,陳栠庈,211300,22.8658790254
1335,20040828,賽譴吽,210000,陳栠庈,211300,18.3651231465
1336,20040829,賽譴吽,210000,陳栠庈,211300,19.5339986567
1337,20040830,賽譴吽,210000,陳栠庈,211300,21.3041487242
1338,20040831,賽譴吽,210000,陳栠庈,211300,19.9513510988
1339,20040901,賽譴吽,210000,陳栠庈,211300,20.6309905805
1340,20040902,賽譴吽,210000,陳栠庈,211300,21.751696938
1341,20040903,賽譴吽,210000,陳栠庈,211300,20.864544149
1342,20040904,賽譴吽,210000,陳栠庈,211300,22.1825136218
1343,20040905,賽譴吽,210000,陳栠庈,211300,20.8700967086
1344,20040906,賽譴吽,210000,陳栠庈,211300,16.3767777326
1345,20040907,賽譴吽,210000,陳栠庈,211300,18.2722951989
1346,20040908,賽譴吽,210000,陳栠庈,211300,21.3353297585
1347,20040909,賽譴吽,210000,陳栠庈,211300,18.4295382918
1348,20040910,賽譴吽,210000,陳栠庈,211300,19.6897689418
1349,20040911,賽譴吽,210000,陳栠庈,211300,19.905381621
1350,20040912,賽譴吽,210000,陳栠庈,211300,20.246240482
1351,20040913,賽譴吽,210000,陳栠庈,211300,21.5181233925
1352,20040914,賽譴吽,210000,陳栠庈,211300,20.2305921923
1353,20040915,賽譴吽,210000,陳栠庈,211300,18.0385148902
1354,20040916,賽譴吽,210000,陳栠庈,211300,21.1327800751
1355,20040917,賽譴吽,210000,陳栠庈,211300,15.1484730369
1356,20040918,賽譴吽,210000,陳栠庈,211300,15.760100532
1357,20040919,賽譴吽,210000,陳栠庈,211300,17.9814097756
1358,20040920,賽譴吽,210000,陳栠庈,211300,12.8282009259
1359,20040921,賽譴吽,210000,陳栠庈,211300,15.4212304333
1360,20040922,賽譴吽,210000,陳栠庈,211300,17.433263076
1361,20040923,賽譴吽,210000,陳栠庈,211300,20.5118657162
1362,20040924,賽譴吽,210000,陳栠庈,211300,20.4104717322
1363,20040925,賽譴吽,210000,陳栠庈,211300,19.3988811761
1364,20040926,賽譴吽,210000,陳栠庈,211300,19.7623815369
1365,20040927,賽譴吽,210000,陳栠庈,211300,15.7416231925
1366,20040928,賽譴吽,210000,陳栠庈,211300,18.1682684045
1367,20040929,賽譴吽,210000,陳栠庈,211300,16.2944452386
1368,20040930,賽譴吽,210000,陳栠庈,211300,10.2402506544
1369,20041001,賽譴吽,210000,陳栠庈,211300,8.47653517807
1370,20041002,賽譴吽,210000,陳栠庈,211300,9.13025344882
1371,20041003,賽譴吽,210000,陳栠庈,211300,13.5811437975
1372,20041004,賽譴吽,210000,陳栠庈,211300,15.9055550726
1373,20041005,賽譴吽,210000,陳栠庈,211300,16.691077751
1374,20041006,賽譴吽,210000,陳栠庈,211300,17.8315541117
1375,20041007,賽譴吽,210000,陳栠庈,211300,17.182782056
1376,20041008,賽譴吽,210000,陳栠庈,211300,16.415090494
1377,20041009,賽譴吽,210000,陳栠庈,211300,16.0685661885
1378,20041010,賽譴吽,210000,陳栠庈,211300,17.7463543875
1379,20041011,賽譴吽,210000,陳栠庈,211300,10.6617016207
1380,20041012,賽譴吽,210000,陳栠庈,211300,10.7053893407
1381,20041013,賽譴吽,210000,陳栠庈,211300,7.89005522979
1382,20041014,賽譴吽,210000,陳栠庈,211300,13.6466138907
1383,20041015,賽譴吽,210000,陳栠庈,211300,14.0414801313
1384,20041016,賽譴吽,210000,陳栠庈,211300,11.8591302403
1385,20041017,賽譴吽,210000,陳栠庈,211300,12.9192535835
1386,20041018,賽譴吽,210000,陳栠庈,211300,14.527587305
1387,20041019,賽譴吽,210000,陳栠庈,211300,12.099882427
1388,20041020,賽譴吽,210000,陳栠庈,211300,12.4263801073
1389,20041021,賽譴吽,210000,陳栠庈,211300,7.67220676154
1390,20041022,賽譴吽,210000,陳栠庈,211300,6.2652744745
1391,20041023,賽譴吽,210000,陳栠庈,211300,11.7521334698
1392,20041024,賽譴吽,210000,陳栠庈,211300,10.6711878191
1393,20041025,賽譴吽,210000,陳栠庈,211300,3.76834116902
1394,20041026,賽譴吽,210000,陳栠庈,211300,4.83563413955
1395,20041027,賽譴吽,210000,陳栠庈,211300,7.51138722269
1396,20041028,賽譴吽,210000,陳栠庈,211300,8.90335512161
1397,20041029,賽譴吽,210000,陳栠庈,211300,9.76157484556
1398,20041030,賽譴吽,210000,陳栠庈,211300,11.9766291735
1399,20041031,賽譴吽,210000,陳栠庈,211300,7.58972972736
1400,20041101,賽譴吽,210000,陳栠庈,211300,1.24895032789
1401,20041102,賽譴吽,210000,陳栠庈,211300,2.21046736157
1402,20041103,賽譴吽,210000,陳栠庈,211300,5.2753848444
1403,20041104,賽譴吽,210000,陳栠庈,211300,5.69921514444
1404,20041105,賽譴吽,210000,陳栠庈,211300,0.948825167329
1405,20041106,賽譴吽,210000,陳栠庈,211300,3.13765645236
1406,20041107,賽譴吽,210000,陳栠庈,211300,5.99937965577
1407,20041108,賽譴吽,210000,陳栠庈,211300,5.75533508836
1408,20041109,賽譴吽,210000,陳栠庈,211300,8.79209952605
1409,20041110,賽譴吽,210000,陳栠庈,211300,4.29696501974
1410,20041111,賽譴吽,210000,陳栠庈,211300,-0.593431118663
1411,20041112,賽譴吽,210000,陳栠庈,211300,-0.372895214347
1412,20041113,賽譴吽,210000,陳栠庈,211300,2.24271793533
1413,20041114,賽譴吽,210000,陳栠庈,211300,1.86512117647
1414,20041115,賽譴吽,210000,陳栠庈,211300,1.01106714856
1415,20041116,賽譴吽,210000,陳栠庈,211300,3.7264412537
1416,20041117,賽譴吽,210000,陳栠庈,211300,3.59966077721
1417,20041118,賽譴吽,210000,陳栠庈,211300,3.49723383
1418,20041119,賽譴吽,210000,陳栠庈,211300,3.44118587594
1419,20041120,賽譴吽,210000,陳栠庈,211300,1.76246376179
1420,20041121,賽譴吽,210000,陳栠庈,211300,2.80918814007
1421,20041122,賽譴吽,210000,陳栠庈,211300,4.79169772801
1422,20041123,賽譴吽,210000,陳栠庈,211300,3.26884695731
1423,20041124,賽譴吽,210000,陳栠庈,211300,-2.81652286074
1424,20041125,賽譴吽,210000,陳栠庈,211300,-5.21284928238
1425,20041126,賽譴吽,210000,陳栠庈,211300,0.579853725407
1426,20041127,賽譴吽,210000,陳栠庈,211300,1.10630737319
1427,20041128,賽譴吽,210000,陳栠庈,211300,-2.42707229863
1428,20041129,賽譴吽,210000,陳栠庈,211300,-5.88399269706
1429,20041130,賽譴吽,210000,陳栠庈,211300,-1.41769761893
1430,20041201,賽譴吽,210000,陳栠庈,211300,-0.641533889007
1431,20041202,賽譴吽,210000,陳栠庈,211300,4.37410438688
1432,20041203,賽譴吽,210000,陳栠庈,211300,5.69519221155
1433,20041204,賽譴吽,210000,陳栠庈,211300,0.191431005802
1434,20041205,賽譴吽,210000,陳栠庈,211300,-0.428139661717
1435,20041206,賽譴吽,210000,陳栠庈,211300,-0.663992784231
1436,20041207,賽譴吽,210000,陳栠庈,211300,-2.24000011933
1437,20041208,賽譴吽,210000,陳栠庈,211300,-1.98626808848
1438,20041209,賽譴吽,210000,陳栠庈,211300,-0.629862992452
1439,20041210,賽譴吽,210000,陳栠庈,211300,-4.82348751185
1440,20041211,賽譴吽,210000,陳栠庈,211300,-2.29717548897
1441,20041212,賽譴吽,210000,陳栠庈,211300,-3.87787410251
1442,20041213,賽譴吽,210000,陳栠庈,211300,-1.74704994871
1443,20041214,賽譴吽,210000,陳栠庈,211300,-6.76838189259
1444,20041215,賽譴吽,210000,陳栠庈,211300,-6.9134245839
1445,20041216,賽譴吽,210000,陳栠庈,211300,-4.45861032971
1446,20041217,賽譴吽,210000,陳栠庈,211300,-5.63077781493
1447,20041218,賽譴吽,210000,陳栠庈,211300,-6.1357659457
1448,20041219,賽譴吽,210000,陳栠庈,211300,-8.11824110935
1449,20041220,賽譴吽,210000,陳栠庈,211300,-11.7301647119
1450,20041221,賽譴吽,210000,陳栠庈,211300,-11.5503358841
1451,20041222,賽譴吽,210000,陳栠庈,211300,-14.3373978598
1452,20041223,賽譴吽,210000,陳栠庈,211300,-14.519589123
1453,20041224,賽譴吽,210000,陳栠庈,211300,-13.8206936853
1454,20041225,賽譴吽,210000,陳栠庈,211300,-11.7764286577
1455,20041226,賽譴吽,210000,陳栠庈,211300,-10.0589854926
1456,20041227,賽譴吽,210000,陳栠庈,211300,-10.5861390766
1457,20041228,賽譴吽,210000,陳栠庈,211300,-12.7303137696
1458,20041229,賽譴吽,210000,陳栠庈,211300,-12.5588807223
1459,20041230,賽譴吽,210000,陳栠庈,211300,-11.9228419756
1460,20041231,賽譴吽,210000,陳栠庈,211300,-9.82117403599
1461,20050101,賽譴吽,210000,陳栠庈,211300,-6.75579061843
1462,20050102,賽譴吽,210000,陳栠庈,211300,-2.77929210454
1463,20050103,賽譴吽,210000,陳栠庈,211300,-7.76017212449
1464,20050104,賽譴吽,210000,陳栠庈,211300,-10.8935667005
1465,20050105,賽譴吽,210000,陳栠庈,211300,-7.11363769832
1466,20050106,賽譴吽,210000,陳栠庈,211300,-7.38776181874
1467,20050107,賽譴吽,210000,陳栠庈,211300,-6.92864440617
1468,20050108,賽譴吽,210000,陳栠庈,211300,-10.844630827
1469,20050109,賽譴吽,210000,陳栠庈,211300,-12.1565114239
1470,20050110,賽譴吽,210000,陳栠庈,211300,-10.7366240987
1471,20050111,賽譴吽,210000,陳栠庈,211300,-9.05891918718
1472,20050112,賽譴吽,210000,陳栠庈,211300,-9.64537869838
1473,20050113,賽譴吽,210000,陳栠庈,211300,-9.36142340041
1474,20050114,賽譴吽,210000,陳栠庈,211300,-8.3229040514
1475,20050115,賽譴吽,210000,陳栠庈,211300,-8.73845460122
1476,20050116,賽譴吽,210000,陳栠庈,211300,-7.80593864541
1477,20050117,賽譴吽,210000,陳栠庈,211300,-6.80698073538
1478,20050118,賽譴吽,210000,陳栠庈,211300,-7.3004595606
1479,20050119,賽譴吽,210000,陳栠庈,211300,-7.97819739057
1480,20050120,賽譴吽,210000,陳栠庈,211300,-9.59218287886
1481,20050121,賽譴吽,210000,陳栠庈,211300,-7.89556541777
1482,20050122,賽譴吽,210000,陳栠庈,211300,-5.24051158888
1483,20050123,賽譴吽,210000,陳栠庈,211300,-2.84388392641
1484,20050124,賽譴吽,210000,陳栠庈,211300,-9.02123715585
